Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=128, latent_dim=100, lr=0.001, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 104/200] [Batch 23/27] [D loss: 0.447055] [G loss: 1.559924]
[Epoch 104/200] [Batch 24/27] [D loss: 0.608369] [G loss: 0.773074]
[Epoch 104/200] [Batch 25/27] [D loss: 0.533678] [G loss: 1.280872]
[Epoch 104/200] [Batch 26/27] [D loss: 0.729331] [G loss: 1.143382]
[Epoch 105/200] [Batch 0/27] [D loss: 0.737883] [G loss: 1.212826]
[Epoch 105/200] [Batch 1/27] [D loss: 0.903913] [G loss: 1.464134]
[Epoch 105/200] [Batch 2/27] [D loss: 0.754224] [G loss: 2.099530]
[Epoch 105/200] [Batch 3/27] [D loss: 0.470131] [G loss: 1.453009]
[Epoch 105/200] [Batch 4/27] [D loss: 0.537100] [G loss: 1.627679]
[Epoch 105/200] [Batch 5/27] [D loss: 0.417379] [G loss: 1.033612]
[Epoch 105/200] [Batch 6/27] [D loss: 0.417346] [G loss: 0.655821]
[Epoch 105/200] [Batch 7/27] [D loss: 0.433020] [G loss: 1.652386]
[Epoch 105/200] [Batch 8/27] [D loss: 0.307452] [G loss: 1.842896]
[Epoch 105/200] [Batch 9/27] [D loss: 0.141614] [G loss: 1.818222]
[Epoch 105/200] [Batch 10/27] [D loss: 0.370828] [G loss: 1.484906]
[Epoch 105/200] [Batch 11/27] [D loss: 0.420987] [G loss: 0.879978]
[Epoch 105/200] [Batch 12/27] [D loss: 0.353151] [G loss: 2.842171]
[Epoch 105/200] [Batch 13/27] [D loss: 0.488816] [G loss: 2.323823]
[Epoch 105/200] [Batch 14/27] [D loss: 0.569658] [G loss: 0.606576]
[Epoch 105/200] [Batch 15/27] [D loss: 0.791710] [G loss: 1.336389]
[Epoch 105/200] [Batch 16/27] [D loss: 0.198401] [G loss: 1.951411]
[Epoch 105/200] [Batch 17/27] [D loss: 0.361676] [G loss: 1.229063]
[Epoch 105/200] [Batch 18/27] [D loss: 0.257806] [G loss: 1.194914]
[Epoch 105/200] [Batch 19/27] [D loss: 0.797369] [G loss: 0.906819]
[Epoch 105/200] [Batch 20/27] [D loss: 0.388523] [G loss: 1.608698]
[Epoch 105/200] [Batch 21/27] [D loss: 1.225891] [G loss: 1.022582]
[Epoch 105/200] [Batch 22/27] [D loss: 0.949853] [G loss: 0.430913]
[Epoch 105/200] [Batch 23/27] [D loss: 0.174412] [G loss: 4.278367]
[Epoch 105/200] [Batch 24/27] [D loss: 0.798829] [G loss: 0.560156]
[Epoch 105/200] [Batch 25/27] [D loss: 0.426268] [G loss: 1.210106]
[Epoch 105/200] [Batch 26/27] [D loss: 0.546615] [G loss: 1.326754]
[Epoch 106/200] [Batch 0/27] [D loss: 0.482683] [G loss: 1.148701]
[Epoch 106/200] [Batch 1/27] [D loss: 0.461315] [G loss: 1.259739]
[Epoch 106/200] [Batch 2/27] [D loss: 0.464576] [G loss: 1.299069]
[Epoch 106/200] [Batch 3/27] [D loss: 0.458972] [G loss: 1.185696]
[Epoch 106/200] [Batch 4/27] [D loss: 0.337691] [G loss: 1.757302]
[Epoch 106/200] [Batch 5/27] [D loss: 0.374502] [G loss: 1.558126]
[Epoch 106/200] [Batch 6/27] [D loss: 0.316119] [G loss: 1.792781]
[Epoch 106/200] [Batch 7/27] [D loss: 0.349865] [G loss: 1.462890]
[Epoch 106/200] [Batch 8/27] [D loss: 0.331073] [G loss: 1.376210]
[Epoch 106/200] [Batch 9/27] [D loss: 0.349433] [G loss: 1.881642]
[Epoch 106/200] [Batch 10/27] [D loss: 0.285815] [G loss: 1.445619]
[Epoch 106/200] [Batch 11/27] [D loss: 0.364013] [G loss: 1.652107]
[Epoch 106/200] [Batch 12/27] [D loss: 0.513328] [G loss: 1.785101]
[Epoch 106/200] [Batch 13/27] [D loss: 0.386774] [G loss: 1.491182]
[Epoch 106/200] [Batch 14/27] [D loss: 0.369319] [G loss: 1.190271]
[Epoch 106/200] [Batch 15/27] [D loss: 0.682127] [G loss: 1.996100]
[Epoch 106/200] [Batch 16/27] [D loss: 0.441529] [G loss: 1.149549]
[Epoch 106/200] [Batch 17/27] [D loss: 0.466117] [G loss: 1.164266]
[Epoch 106/200] [Batch 18/27] [D loss: 0.364893] [G loss: 1.217756]
[Epoch 106/200] [Batch 19/27] [D loss: 0.515359] [G loss: 1.661591]
[Epoch 106/200] [Batch 20/27] [D loss: 0.293637] [G loss: 1.320585]
[Epoch 106/200] [Batch 21/27] [D loss: 0.443889] [G loss: 1.219297]
[Epoch 106/200] [Batch 22/27] [D loss: 0.562521] [G loss: 1.353051]
[Epoch 106/200] [Batch 23/27] [D loss: 0.561203] [G loss: 2.189352]
[Epoch 106/200] [Batch 24/27] [D loss: 0.314858] [G loss: 2.987121]
[Epoch 106/200] [Batch 25/27] [D loss: 0.168592] [G loss: 1.665887]
[Epoch 106/200] [Batch 26/27] [D loss: 0.230712] [G loss: 1.624585]
[Epoch 107/200] [Batch 0/27] [D loss: 0.247900] [G loss: 1.433033]
[Epoch 107/200] [Batch 1/27] [D loss: 0.207017] [G loss: 1.904714]
[Epoch 107/200] [Batch 2/27] [D loss: 0.286739] [G loss: 1.767491]
[Epoch 107/200] [Batch 3/27] [D loss: 0.443405] [G loss: 1.672931]
[Epoch 107/200] [Batch 4/27] [D loss: 0.407074] [G loss: 2.202299]
[Epoch 107/200] [Batch 5/27] [D loss: 0.602297] [G loss: 1.603179]
[Epoch 107/200] [Batch 6/27] [D loss: 0.235454] [G loss: 1.990825]
[Epoch 107/200] [Batch 7/27] [D loss: 0.303248] [G loss: 1.232075]
[Epoch 107/200] [Batch 8/27] [D loss: 0.265823] [G loss: 1.842964]
[Epoch 107/200] [Batch 9/27] [D loss: 0.398436] [G loss: 2.801139]
[Epoch 107/200] [Batch 10/27] [D loss: 0.487917] [G loss: 1.616251]
[Epoch 107/200] [Batch 11/27] [D loss: 0.596276] [G loss: 0.553821]
[Epoch 107/200] [Batch 12/27] [D loss: 0.459199] [G loss: 1.916403]
[Epoch 107/200] [Batch 13/27] [D loss: 0.475266] [G loss: 1.809770]
[Epoch 107/200] [Batch 14/27] [D loss: 0.638580] [G loss: 0.815519]
[Epoch 107/200] [Batch 15/27] [D loss: 0.379534] [G loss: 1.504954]
[Epoch 107/200] [Batch 16/27] [D loss: 0.859983] [G loss: 1.134173]
[Epoch 107/200] [Batch 17/27] [D loss: 0.566152] [G loss: 0.976369]
[Epoch 107/200] [Batch 18/27] [D loss: 0.607312] [G loss: 1.674411]
[Epoch 107/200] [Batch 19/27] [D loss: 0.509171] [G loss: 2.033130]
[Epoch 107/200] [Batch 20/27] [D loss: 0.557354] [G loss: 1.724624]
[Epoch 107/200] [Batch 21/27] [D loss: 0.762679] [G loss: 0.539227]
[Epoch 107/200] [Batch 22/27] [D loss: 0.466593] [G loss: 2.351872]
[Epoch 107/200] [Batch 23/27] [D loss: 0.411450] [G loss: 1.799140]
[Epoch 107/200] [Batch 24/27] [D loss: 0.392546] [G loss: 1.025429]
[Epoch 107/200] [Batch 25/27] [D loss: 0.431204] [G loss: 1.548781]
[Epoch 107/200] [Batch 26/27] [D loss: 0.717037] [G loss: 1.649350]
[Epoch 108/200] [Batch 0/27] [D loss: 0.653522] [G loss: 1.585195]
[Epoch 108/200] [Batch 1/27] [D loss: 0.433657] [G loss: 1.571780]
[Epoch 108/200] [Batch 2/27] [D loss: 0.489129] [G loss: 0.438642]
[Epoch 108/200] [Batch 3/27] [D loss: 0.428918] [G loss: 2.532126]
[Epoch 108/200] [Batch 4/27] [D loss: 0.509790] [G loss: 0.495536]
[Epoch 108/200] [Batch 5/27] [D loss: 0.493816] [G loss: 2.472733]
[Epoch 108/200] [Batch 6/27] [D loss: 0.995055] [G loss: 0.389300]
[Epoch 108/200] [Batch 7/27] [D loss: 1.142387] [G loss: 3.381029]
[Epoch 108/200] [Batch 8/27] [D loss: 0.340539] [G loss: 1.589825]
[Epoch 108/200] [Batch 9/27] [D loss: 0.764737] [G loss: 0.724210]
[Epoch 108/200] [Batch 10/27] [D loss: 0.501574] [G loss: 2.684788]
[Epoch 108/200] [Batch 11/27] [D loss: 0.316959] [G loss: 1.724685]
[Epoch 108/200] [Batch 12/27] [D loss: 0.508604] [G loss: 1.471623]
[Epoch 108/200] [Batch 13/27] [D loss: 0.236306] [G loss: 1.830998]
[Epoch 108/200] [Batch 14/27] [D loss: 0.434025] [G loss: 1.064018]
[Epoch 108/200] [Batch 15/27] [D loss: 0.625445] [G loss: 0.951938]
[Epoch 108/200] [Batch 16/27] [D loss: 0.308892] [G loss: 1.988508]
[Epoch 108/200] [Batch 17/27] [D loss: 0.415511] [G loss: 2.520156]
[Epoch 108/200] [Batch 18/27] [D loss: 0.339979] [G loss: 1.020133]
[Epoch 108/200] [Batch 19/27] [D loss: 0.387027] [G loss: 1.166977]
[Epoch 108/200] [Batch 20/27] [D loss: 0.563615] [G loss: 2.776519]
[Epoch 108/200] [Batch 21/27] [D loss: 0.369907] [G loss: 2.255367]
[Epoch 108/200] [Batch 22/27] [D loss: 0.362793] [G loss: 1.588422]
[Epoch 108/200] [Batch 23/27] [D loss: 0.322696] [G loss: 1.358766]
[Epoch 108/200] [Batch 24/27] [D loss: 0.259168] [G loss: 1.085047]
[Epoch 108/200] [Batch 25/27] [D loss: 0.188474] [G loss: 2.084976]
[Epoch 108/200] [Batch 26/27] [D loss: 0.393119] [G loss: 1.869657]
[Epoch 109/200] [Batch 0/27] [D loss: 0.428497] [G loss: 1.982928]
[Epoch 109/200] [Batch 1/27] [D loss: 0.491733] [G loss: 1.461060]
[Epoch 109/200] [Batch 2/27] [D loss: 0.387059] [G loss: 1.463193]
[Epoch 109/200] [Batch 3/27] [D loss: 0.194941] [G loss: 1.327531]
[Epoch 109/200] [Batch 4/27] [D loss: 0.155366] [G loss: 2.794572]
[Epoch 109/200] [Batch 5/27] [D loss: 0.662765] [G loss: 0.823736]
[Epoch 109/200] [Batch 6/27] [D loss: 0.889673] [G loss: 2.627820]
[Epoch 109/200] [Batch 7/27] [D loss: 0.759199] [G loss: 1.158522]
[Epoch 109/200] [Batch 8/27] [D loss: 1.587839] [G loss: 2.675972]
[Epoch 109/200] [Batch 9/27] [D loss: 1.201615] [G loss: 0.359616]
[Epoch 109/200] [Batch 10/27] [D loss: 1.480671] [G loss: 3.954288]
[Epoch 109/200] [Batch 11/27] [D loss: 0.549116] [G loss: 3.927875]
[Epoch 109/200] [Batch 12/27] [D loss: 0.312933] [G loss: 2.716963]
[Epoch 109/200] [Batch 13/27] [D loss: 0.397763] [G loss: 0.539301]
[Epoch 109/200] [Batch 14/27] [D loss: 0.413663] [G loss: 1.096991]
[Epoch 109/200] [Batch 15/27] [D loss: 0.714147] [G loss: 0.854650]
[Epoch 109/200] [Batch 16/27] [D loss: 0.351427] [G loss: 2.350982]
[Epoch 109/200] [Batch 17/27] [D loss: 0.313566] [G loss: 1.852882]
[Epoch 109/200] [Batch 18/27] [D loss: 0.474850] [G loss: 1.102989]
[Epoch 109/200] [Batch 19/27] [D loss: 0.501706] [G loss: 1.422813]
[Epoch 109/200] [Batch 20/27] [D loss: 0.373714] [G loss: 1.794441]
[Epoch 109/200] [Batch 21/27] [D loss: 0.452729] [G loss: 1.466167]
[Epoch 109/200] [Batch 22/27] [D loss: 0.692980] [G loss: 1.001110]
[Epoch 109/200] [Batch 23/27] [D loss: 0.503143] [G loss: 1.562885]
[Epoch 109/200] [Batch 24/27] [D loss: 0.588923] [G loss: 1.470991]
[Epoch 109/200] [Batch 25/27] [D loss: 0.437433] [G loss: 1.780817]
[Epoch 109/200] [Batch 26/27] [D loss: 0.344949] [G loss: 1.103674]
[Epoch 110/200] [Batch 0/27] [D loss: 0.405906] [G loss: 1.687568]
[Epoch 110/200] [Batch 1/27] [D loss: 0.267707] [G loss: 1.508221]
[Epoch 110/200] [Batch 2/27] [D loss: 0.635534] [G loss: 1.471555]
[Epoch 110/200] [Batch 3/27] [D loss: 0.613398] [G loss: 0.743585]
[Epoch 110/200] [Batch 4/27] [D loss: 0.575383] [G loss: 1.045584]
[Epoch 110/200] [Batch 5/27] [D loss: 0.381295] [G loss: 1.407956]
[Epoch 110/200] [Batch 6/27] [D loss: 0.432528] [G loss: 1.455977]
[Epoch 110/200] [Batch 7/27] [D loss: 0.605085] [G loss: 0.904216]
[Epoch 110/200] [Batch 8/27] [D loss: 0.601922] [G loss: 0.879500]
[Epoch 110/200] [Batch 9/27] [D loss: 0.336720] [G loss: 1.447267]
[Epoch 110/200] [Batch 10/27] [D loss: 0.343264] [G loss: 1.363871]
[Epoch 110/200] [Batch 11/27] [D loss: 0.728972] [G loss: 1.100880]
[Epoch 110/200] [Batch 12/27] [D loss: 0.681109] [G loss: 1.612644]
[Epoch 110/200] [Batch 13/27] [D loss: 0.571478] [G loss: 1.163916]
[Epoch 110/200] [Batch 14/27] [D loss: 0.816109] [G loss: 0.623620]
[Epoch 110/200] [Batch 15/27] [D loss: 0.330644] [G loss: 2.337695]
[Epoch 110/200] [Batch 16/27] [D loss: 0.416717] [G loss: 1.863860]
[Epoch 110/200] [Batch 17/27] [D loss: 0.539390] [G loss: 0.976911]
[Epoch 110/200] [Batch 18/27] [D loss: 0.579366] [G loss: 0.537361]
[Epoch 110/200] [Batch 19/27] [D loss: 0.483199] [G loss: 1.582453]
[Epoch 110/200] [Batch 20/27] [D loss: 0.532654] [G loss: 0.718930]
[Epoch 110/200] [Batch 21/27] [D loss: 0.616102] [G loss: 1.642862]
[Epoch 110/200] [Batch 22/27] [D loss: 0.377964] [G loss: 2.973861]
[Epoch 110/200] [Batch 23/27] [D loss: 0.516193] [G loss: 1.474118]
[Epoch 110/200] [Batch 24/27] [D loss: 0.313391] [G loss: 1.413986]
[Epoch 110/200] [Batch 25/27] [D loss: 0.564066] [G loss: 2.013648]
[Epoch 110/200] [Batch 26/27] [D loss: 0.369493] [G loss: 2.343139]
[Epoch 111/200] [Batch 0/27] [D loss: 0.358099] [G loss: 2.197887]
[Epoch 111/200] [Batch 1/27] [D loss: 0.467568] [G loss: 1.541520]
[Epoch 111/200] [Batch 2/27] [D loss: 0.289372] [G loss: 2.375747]
[Epoch 111/200] [Batch 3/27] [D loss: 0.456665] [G loss: 2.026476]
[Epoch 111/200] [Batch 4/27] [D loss: 0.286946] [G loss: 1.430414]
[Epoch 111/200] [Batch 5/27] [D loss: 0.561005] [G loss: 1.651400]
[Epoch 111/200] [Batch 6/27] [D loss: 0.408390] [G loss: 1.561080]
[Epoch 111/200] [Batch 7/27] [D loss: 0.246145] [G loss: 1.501719]
[Epoch 111/200] [Batch 8/27] [D loss: 0.545903] [G loss: 1.674394]
[Epoch 111/200] [Batch 9/27] [D loss: 0.477977] [G loss: 1.788152]
[Epoch 111/200] [Batch 10/27] [D loss: 0.293654] [G loss: 1.619453]
[Epoch 111/200] [Batch 11/27] [D loss: 0.425101] [G loss: 1.380256]
[Epoch 111/200] [Batch 12/27] [D loss: 0.273849] [G loss: 2.127646]
[Epoch 111/200] [Batch 13/27] [D loss: 0.152729] [G loss: 2.397152]
[Epoch 111/200] [Batch 14/27] [D loss: 0.300627] [G loss: 1.171879]
[Epoch 111/200] [Batch 15/27] [D loss: 0.290182] [G loss: 1.444270]
[Epoch 111/200] [Batch 16/27] [D loss: 0.184963] [G loss: 2.380625]
[Epoch 111/200] [Batch 17/27] [D loss: 0.246792] [G loss: 1.983150]
[Epoch 111/200] [Batch 18/27] [D loss: 0.271243] [G loss: 1.881798]
[Epoch 111/200] [Batch 19/27] [D loss: 0.239043] [G loss: 1.986104]
[Epoch 111/200] [Batch 20/27] [D loss: 0.332888] [G loss: 1.997122]
[Epoch 111/200] [Batch 21/27] [D loss: 0.185066] [G loss: 1.433116]
[Epoch 111/200] [Batch 22/27] [D loss: 0.273596] [G loss: 0.939175]
[Epoch 111/200] [Batch 23/27] [D loss: 0.322474] [G loss: 1.266435]
[Epoch 111/200] [Batch 24/27] [D loss: 0.749586] [G loss: 1.046968]
[Epoch 111/200] [Batch 25/27] [D loss: 1.116888] [G loss: 0.497221]
[Epoch 111/200] [Batch 26/27] [D loss: 1.216550] [G loss: 1.204491]
[Epoch 112/200] [Batch 0/27] [D loss: 0.616248] [G loss: 1.601176]
[Epoch 112/200] [Batch 1/27] [D loss: 0.371110] [G loss: 2.210176]
[Epoch 112/200] [Batch 2/27] [D loss: 0.586241] [G loss: 1.208587]
[Epoch 112/200] [Batch 3/27] [D loss: 0.612032] [G loss: 1.347139]
[Epoch 112/200] [Batch 4/27] [D loss: 0.450503] [G loss: 1.244066]
[Epoch 112/200] [Batch 5/27] [D loss: 0.619639] [G loss: 1.375177]
[Epoch 112/200] [Batch 6/27] [D loss: 0.308224] [G loss: 1.622023]
[Epoch 112/200] [Batch 7/27] [D loss: 0.809336] [G loss: 1.193137]
[Epoch 112/200] [Batch 8/27] [D loss: 0.906058] [G loss: 1.115463]
[Epoch 112/200] [Batch 9/27] [D loss: 0.610817] [G loss: 1.624235]
[Epoch 112/200] [Batch 10/27] [D loss: 0.516865] [G loss: 1.053449]
[Epoch 112/200] [Batch 11/27] [D loss: 0.379286] [G loss: 1.345891]
[Epoch 112/200] [Batch 12/27] [D loss: 0.264072] [G loss: 2.230077]
[Epoch 112/200] [Batch 13/27] [D loss: 0.493313] [G loss: 1.407475]
[Epoch 112/200] [Batch 14/27] [D loss: 0.719719] [G loss: 0.727827]
[Epoch 112/200] [Batch 15/27] [D loss: 0.539228] [G loss: 1.757450]
[Epoch 112/200] [Batch 16/27] [D loss: 0.751220] [G loss: 2.230171]
[Epoch 112/200] [Batch 17/27] [D loss: 0.554450] [G loss: 1.602829]
[Epoch 112/200] [Batch 18/27] [D loss: 0.500442] [G loss: 1.146737]
[Epoch 112/200] [Batch 19/27] [D loss: 0.502170] [G loss: 0.920083]
[Epoch 112/200] [Batch 20/27] [D loss: 0.256253] [G loss: 2.257459]
[Epoch 112/200] [Batch 21/27] [D loss: 0.562907] [G loss: 1.530115]
[Epoch 112/200] [Batch 22/27] [D loss: 0.495617] [G loss: 1.295243]
[Epoch 112/200] [Batch 23/27] [D loss: 0.631134] [G loss: 1.368390]
[Epoch 112/200] [Batch 24/27] [D loss: 0.704756] [G loss: 1.894217]
[Epoch 112/200] [Batch 25/27] [D loss: 0.660762] [G loss: 1.413162]
[Epoch 112/200] [Batch 26/27] [D loss: 0.844015] [G loss: 0.777277]
[Epoch 113/200] [Batch 0/27] [D loss: 0.418107] [G loss: 1.162112]
[Epoch 113/200] [Batch 1/27] [D loss: 0.376781] [G loss: 1.170623]
[Epoch 113/200] [Batch 2/27] [D loss: 0.270637] [G loss: 2.148190]
[Epoch 113/200] [Batch 3/27] [D loss: 0.232402] [G loss: 2.165343]
[Epoch 113/200] [Batch 4/27] [D loss: 0.330591] [G loss: 1.034656]
[Epoch 113/200] [Batch 5/27] [D loss: 0.600951] [G loss: 1.603860]
[Epoch 113/200] [Batch 6/27] [D loss: 0.736943] [G loss: 1.707689]
[Epoch 113/200] [Batch 7/27] [D loss: 0.867134] [G loss: 0.944434]
[Epoch 113/200] [Batch 8/27] [D loss: 0.518815] [G loss: 0.825421]
[Epoch 113/200] [Batch 9/27] [D loss: 0.471442] [G loss: 1.104180]
[Epoch 113/200] [Batch 10/27] [D loss: 0.389961] [G loss: 1.249013]
[Epoch 113/200] [Batch 11/27] [D loss: 0.352797] [G loss: 2.035780]
[Epoch 113/200] [Batch 12/27] [D loss: 0.299991] [G loss: 1.368167]
[Epoch 113/200] [Batch 13/27] [D loss: 0.620959] [G loss: 1.288085]
[Epoch 113/200] [Batch 14/27] [D loss: 0.657562] [G loss: 0.931643]
[Epoch 113/200] [Batch 15/27] [D loss: 0.721889] [G loss: 0.595973]
[Epoch 113/200] [Batch 16/27] [D loss: 0.698020] [G loss: 1.681664]
[Epoch 113/200] [Batch 17/27] [D loss: 0.387946] [G loss: 2.051526]
[Epoch 113/200] [Batch 18/27] [D loss: 1.012333] [G loss: 0.441176]
[Epoch 113/200] [Batch 19/27] [D loss: 0.495469] [G loss: 1.747905]
[Epoch 113/200] [Batch 20/27] [D loss: 0.807253] [G loss: 1.209534]
[Epoch 113/200] [Batch 21/27] [D loss: 0.523216] [G loss: 0.922574]
[Epoch 113/200] [Batch 22/27] [D loss: 0.684283] [G loss: 0.865574]
[Epoch 113/200] [Batch 23/27] [D loss: 0.708996] [G loss: 1.159538]
[Epoch 113/200] [Batch 24/27] [D loss: 0.711114] [G loss: 2.014807]
[Epoch 113/200] [Batch 25/27] [D loss: 0.522130] [G loss: 1.415657]
[Epoch 113/200] [Batch 26/27] [D loss: 0.684325] [G loss: 1.071874]
[Epoch 114/200] [Batch 0/27] [D loss: 0.376772] [G loss: 0.998630]
[Epoch 114/200] [Batch 1/27] [D loss: 0.521330] [G loss: 1.275350]
[Epoch 114/200] [Batch 2/27] [D loss: 0.565806] [G loss: 1.018129]
[Epoch 114/200] [Batch 3/27] [D loss: 0.332122] [G loss: 1.655317]
[Epoch 114/200] [Batch 4/27] [D loss: 0.603117] [G loss: 1.485582]
[Epoch 114/200] [Batch 5/27] [D loss: 0.524263] [G loss: 1.069041]
[Epoch 114/200] [Batch 6/27] [D loss: 0.613336] [G loss: 0.967519]
[Epoch 114/200] [Batch 7/27] [D loss: 0.276255] [G loss: 1.393482]
[Epoch 114/200] [Batch 8/27] [D loss: 0.437156] [G loss: 1.781821]
[Epoch 114/200] [Batch 9/27] [D loss: 0.413678] [G loss: 1.971960]
[Epoch 114/200] [Batch 10/27] [D loss: 1.107689] [G loss: 0.399588]
[Epoch 114/200] [Batch 11/27] [D loss: 0.645146] [G loss: 3.092002]
[Epoch 114/200] [Batch 12/27] [D loss: 0.721201] [G loss: 0.379656]
[Epoch 114/200] [Batch 13/27] [D loss: 0.687907] [G loss: 1.947983]
[Epoch 114/200] [Batch 14/27] [D loss: 0.689095] [G loss: 0.996644]
[Epoch 114/200] [Batch 15/27] [D loss: 1.154287] [G loss: 1.013675]
[Epoch 114/200] [Batch 16/27] [D loss: 0.462544] [G loss: 0.919994]
[Epoch 114/200] [Batch 17/27] [D loss: 0.913675] [G loss: 1.069068]
[Epoch 114/200] [Batch 18/27] [D loss: 0.617379] [G loss: 1.082772]
[Epoch 114/200] [Batch 19/27] [D loss: 0.407446] [G loss: 0.969648]
[Epoch 114/200] [Batch 20/27] [D loss: 0.615675] [G loss: 1.169884]
[Epoch 114/200] [Batch 21/27] [D loss: 0.651103] [G loss: 0.948368]
[Epoch 114/200] [Batch 22/27] [D loss: 0.523055] [G loss: 0.850998]
[Epoch 114/200] [Batch 23/27] [D loss: 0.528866] [G loss: 1.365476]
[Epoch 114/200] [Batch 24/27] [D loss: 0.441068] [G loss: 1.085489]
[Epoch 114/200] [Batch 25/27] [D loss: 0.896564] [G loss: 0.929746]
[Epoch 114/200] [Batch 26/27] [D loss: 0.901282] [G loss: 1.356228]
[Epoch 115/200] [Batch 0/27] [D loss: 0.733456] [G loss: 1.521258]
[Epoch 115/200] [Batch 1/27] [D loss: 0.440793] [G loss: 1.458760]
[Epoch 115/200] [Batch 2/27] [D loss: 0.374762] [G loss: 0.984623]
[Epoch 115/200] [Batch 3/27] [D loss: 0.461593] [G loss: 0.852882]
[Epoch 115/200] [Batch 4/27] [D loss: 0.678394] [G loss: 1.221221]
[Epoch 115/200] [Batch 5/27] [D loss: 0.625278] [G loss: 1.023152]
[Epoch 115/200] [Batch 6/27] [D loss: 0.677639] [G loss: 1.446766]
[Epoch 115/200] [Batch 7/27] [D loss: 0.410417] [G loss: 1.359873]
[Epoch 115/200] [Batch 8/27] [D loss: 0.580502] [G loss: 0.826489]
[Epoch 115/200] [Batch 9/27] [D loss: 0.540251] [G loss: 1.059773]
[Epoch 115/200] [Batch 10/27] [D loss: 0.394556] [G loss: 1.651454]
[Epoch 115/200] [Batch 11/27] [D loss: 0.658462] [G loss: 1.769532]
[Epoch 115/200] [Batch 12/27] [D loss: 0.703542] [G loss: 1.231851]
[Epoch 115/200] [Batch 13/27] [D loss: 0.425525] [G loss: 2.208833]
[Epoch 115/200] [Batch 14/27] [D loss: 0.510310] [G loss: 1.484117]
[Epoch 115/200] [Batch 15/27] [D loss: 0.558214] [G loss: 1.722939]
[Epoch 115/200] [Batch 16/27] [D loss: 0.316845] [G loss: 1.920418]
[Epoch 115/200] [Batch 17/27] [D loss: 0.712113] [G loss: 1.268125]
[Epoch 115/200] [Batch 18/27] [D loss: 0.408975] [G loss: 3.331007]
[Epoch 115/200] [Batch 19/27] [D loss: 0.838673] [G loss: 0.866000]
[Epoch 115/200] [Batch 20/27] [D loss: 0.801507] [G loss: 0.463080]
[Epoch 115/200] [Batch 21/27] [D loss: 1.233747] [G loss: 1.934744]
[Epoch 115/200] [Batch 22/27] [D loss: 0.414941] [G loss: 1.345767]
[Epoch 115/200] [Batch 23/27] [D loss: 0.681658] [G loss: 1.456278]
[Epoch 115/200] [Batch 24/27] [D loss: 0.653412] [G loss: 0.857356]
[Epoch 115/200] [Batch 25/27] [D loss: 0.655689] [G loss: 0.982747]
[Epoch 115/200] [Batch 26/27] [D loss: 0.607288] [G loss: 0.949242]
[Epoch 116/200] [Batch 0/27] [D loss: 0.438676] [G loss: 1.265706]
[Epoch 116/200] [Batch 1/27] [D loss: 0.526955] [G loss: 1.016576]
[Epoch 116/200] [Batch 2/27] [D loss: 0.969757] [G loss: 1.570303]
[Epoch 116/200] [Batch 3/27] [D loss: 0.383238] [G loss: 1.289721]
[Epoch 116/200] [Batch 4/27] [D loss: 0.480968] [G loss: 0.925018]
[Epoch 116/200] [Batch 5/27] [D loss: 0.501003] [G loss: 0.816602]
[Epoch 116/200] [Batch 6/27] [D loss: 0.825616] [G loss: 2.535079]
[Epoch 116/200] [Batch 7/27] [D loss: 0.996254] [G loss: 0.299609]
[Epoch 116/200] [Batch 8/27] [D loss: 1.184816] [G loss: 1.511861]
[Epoch 116/200] [Batch 9/27] [D loss: 0.731761] [G loss: 2.038160]
[Epoch 116/200] [Batch 10/27] [D loss: 0.764622] [G loss: 1.542609]
[Epoch 116/200] [Batch 11/27] [D loss: 0.732694] [G loss: 1.247007]
[Epoch 116/200] [Batch 12/27] [D loss: 0.770855] [G loss: 1.003151]
[Epoch 116/200] [Batch 13/27] [D loss: 0.771385] [G loss: 0.857880]
[Epoch 116/200] [Batch 14/27] [D loss: 0.643373] [G loss: 1.067202]
[Epoch 116/200] [Batch 15/27] [D loss: 0.503835] [G loss: 1.341584]
[Epoch 116/200] [Batch 16/27] [D loss: 0.464961] [G loss: 1.251543]
[Epoch 116/200] [Batch 17/27] [D loss: 0.303353] [G loss: 1.605220]
[Epoch 116/200] [Batch 18/27] [D loss: 0.345550] [G loss: 0.978629]
[Epoch 116/200] [Batch 19/27] [D loss: 0.692746] [G loss: 1.520003]
[Epoch 116/200] [Batch 20/27] [D loss: 0.556384] [G loss: 0.937534]
[Epoch 116/200] [Batch 21/27] [D loss: 0.625063] [G loss: 1.518862]
[Epoch 116/200] [Batch 22/27] [D loss: 0.744782] [G loss: 1.133955]
[Epoch 116/200] [Batch 23/27] [D loss: 0.483218] [G loss: 1.877378]
[Epoch 116/200] [Batch 24/27] [D loss: 0.484016] [G loss: 2.158591]
[Epoch 116/200] [Batch 25/27] [D loss: 0.528928] [G loss: 1.995268]
[Epoch 116/200] [Batch 26/27] [D loss: 0.348813] [G loss: 0.608105]
[Epoch 117/200] [Batch 0/27] [D loss: 0.536894] [G loss: 0.792916]
[Epoch 117/200] [Batch 1/27] [D loss: 0.668368] [G loss: 0.952436]
[Epoch 117/200] [Batch 2/27] [D loss: 0.224696] [G loss: 2.634451]
